date,piid,agency,ceiling_value,value,update_date,fpds_status,fpds_link,vendor,description
2/12/2025,9531CB24F0064,Consumer Financial Protection Bureau,310631,0,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0064&modNumber=0&idvAgencyID=&idvPIID=NNG15SD76B&contractType=AWARD,"ENTERPRISE TECHNOLOGY SOLUTIONS, INC.",QMULOS AUDIT/COMPLIANCE APPS
2/12/2025,9531CB24P0006,Consumer Financial Protection Bureau,341685,0,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24P0006&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,STRYDER CORP,HANDSHAKE SUBSCRIPTION SERVICE
2/12/2025,9531CB22F0100,Consumer Financial Protection Bureau,359966,0,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22F0100&modNumber=P00002&idvAgencyID=&idvPIID=NNG15SD00B&contractType=AWARD,BLUE TECH INC.,AXONIUS SECURITY ASSET MANAGEMENT PLATFORM
2/12/2025,20343021F00073,Consumer Financial Protection Bureau,422875,0,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343021F00073&modNumber=P00004&idvAgencyID=&idvPIID=NNG15SD09B&contractType=AWARD,BAHFED CORP,RADIANT LOGIC LICENSES
2/12/2025,20343024F00047,Consumer Financial Protection Bureau,434585,0,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024F00047&modNumber=0&idvAgencyID=&idvPIID=NNG15SD09B&contractType=AWARD,BAHFED CORP,ADOBE LICENSE RENEWAL
2/12/2025,9531CB23C0001,Consumer Financial Protection Bureau,442414,0,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23C0001&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,LOGICEASE SOLUTIONS INC,COMPLIANCE ANALYSIS TOOL LICENSES
2/12/2025,9531CB24F0011,Consumer Financial Protection Bureau,458143,0,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0011&modNumber=P00001&idvAgencyID=&idvPIID=GS35F0247V&contractType=AWARD,"CORNERSTONE ONDEMAND, INC.",CORNERSTONE ONDEMAND
2/12/2025,9531CB25A0006,Consumer Financial Protection Bureau,500000,0,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25A0006&modNumber=0&idvAgencyID=&idvPIID=47QREA23D001A&contractType=IDV,S J BASHEN INC.,EEO INVESTIGATIONS BPA
2/12/2025,9531CB20C0009,Consumer Financial Protection Bureau,503810,0,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB20C0009&modNumber=P00005&idvAgencyID=&idvPIID=&contractType=AWARD,COMPETISCAN LLC,CREDIT PRODUCT CONSUMER DIRECT MARKETING
2/12/2025,9531CB23C0020,Consumer Financial Protection Bureau,516500,0,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23C0020&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,ESCALENT INC,ESCALENT ADVISORY SERVICES
2/12/2025,9531CB22C0004,Consumer Financial Protection Bureau,528570,0,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22C0004&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=AWARD,"CLOUD ACADEMY, INC.",CLOUD TRAINING
2/12/2025,20343024C00003,Consumer Financial Protection Bureau,577500,0,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024C00003&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,INSIDE MORTGAGE FINANCE PUBLICATIONS INC,INSIDE MORTGAGE FINANCE ACCESS FOR 150 LICENSES
2/12/2025,9531CB25C0011,Consumer Financial Protection Bureau,626000,0,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25C0011&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,ADAPTUS LLC,EZPROTECT SERVICES
2/12/2025,9531CB22F0104,Consumer Financial Protection Bureau,681980,0,2/14/2025,CHANGE ORDER,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22F0104&modNumber=P00003&idvAgencyID=&idvPIID=NNG15SC71B&contractType=AWARD,"FCN, INC.","DATABRICKS ENTERPRISE PLATFORM, DATABRICKS PLATFORM CAPACITY, AND ADDITIONAL SUPPORT."
2/12/2025,20343024F00038,Consumer Financial Protection Bureau,729470,0,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024F00038&modNumber=0&idvAgencyID=&idvPIID=NNG15SD23B&contractType=AWARD,"GOVERNMENT ACQUISITIONS, INC.",CISCO AND NUTANIX HARDWARE AND SOFTWARE
2/12/2025,9531CB23A0001,Consumer Financial Protection Bureau,750000,0,2/14/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23A0001&modNumber=P00002&idvAgencyID=&idvPIID=47QRAA22D004R&contractType=IDV,"STUART B. CONSULTANTS, INC.",ASL/CART SERVICES
2/12/2025,9531CB23A0002,Consumer Financial Protection Bureau,750000,0,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23A0002&modNumber=0&idvAgencyID=&idvPIID=GS10F143AA&contractType=IDV,"MID-ATLANTIC INTERPRETING GROUP, INC.",ASL/CART SERVICES
2/12/2025,20343021F00018,Consumer Financial Protection Bureau,801580,0,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343021F00018&modNumber=P00006&idvAgencyID=&idvPIID=47QTCA18D0081&contractType=AWARD,"EXECUTIVE INFORMATION SYSTEMS, LLC",SAS LICENSES
2/12/2025,9531CB21F0042,Consumer Financial Protection Bureau,867201,0,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB21F0042&modNumber=P00004&idvAgencyID=&idvPIID=NNG15SD74B&contractType=AWARD,SOFTWARE INFORMATION RESOURCE CORP.,GOOGLE ANALYTICS AND OPTIMIZATION SOFTWARE AND SUPPORT
2/12/2025,47PM0224C0002,Consumer Financial Protection Bureau,948821,0,2/14/2025,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=4740&PIID=47PM0224C0002&modNumber=PS0001&idvAgencyID=&idvPIID=&contractType=AWARD,"DW SOLUTIONS, LLC","CONSUMER FINANCIAL PROTECTION BUREAU EXTERNAL CONCRETE REPAIRS, 1700 G ST. NW, WASHINGTON, DC 20522"
2/12/2025,9531CB22D0008,Consumer Financial Protection Bureau,2500000,0,2/14/2025,CHANGE ORDER,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22D0008&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=IDV,"PERSONNEL DECISIONS RESEARCH INSTITUTES, LLC","SERVICES RELATED TO VALIDATING THE EXAMINER COMMISSIONING MULTIPLE-CHOICE TEST, THE IN-PERSON EXAMINER IN CHARGE (EIC) CASE STUDY, AND THE VIRTUAL EXAMINER IN CHA"
2/12/2025,9531CB24A0001,Consumer Financial Protection Bureau,3000000,0,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24A0001&modNumber=P00002&idvAgencyID=&idvPIID=GS00F010CA&contractType=IDV,"ICF INCORPORATED, L.L.C.",BLANKET PURCHASE AGREEMENT FOR TRAINING AND TECHNICAL ASSISTANCE
2/12/2025,9531CB22D0002,Consumer Financial Protection Bureau,4500000,0,2/14/2025,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22D0002&modNumber=P00003&idvAgencyID=&idvPIID=&contractType=IDV,DEFENSE TECHNOLOGY INTEGRATION LLC,ACQUISITION SUPPORT SERVICES TO ASSIST CFPB'S OFFICE OF PROCUREMENT
2/12/2025,9531CB22A0016,Consumer Financial Protection Bureau,4500000,0,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22A0016&modNumber=0&idvAgencyID=&idvPIID=GS02F0111U&contractType=IDV,WORLD INSTITUTE OF LEADERSHIP & LEARNING,"DESIGN, DEVELOPMENT, AND HOSTING OF LEARNING MODULES"
2/12/2025,9531CB22A0021,Consumer Financial Protection Bureau,4794039,0,2/14/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22A0021&modNumber=P00003&idvAgencyID=&idvPIID=47QTCA19D00L1&contractType=IDV,SUMMIT CONSULTING LLC,BPA FOR DATA ANALYTICS
2/12/2025,9531CB24A0007,Consumer Financial Protection Bureau,5000000,0,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24A0007&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=IDV,"FEDERAL MANAGEMENT PARTNERS, LLC",BARRIER ANALYSIS SERVICES
2/12/2025,9531CB22A0001,Consumer Financial Protection Bureau,5000000,0,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22A0001&modNumber=P00003&idvAgencyID=&idvPIID=47QRAA18D001K&contractType=IDV,HUMAN TOUCH TRANSLATIONS LTD.,TRANSLATION AND INTERPRETATION SERVICES BPA
2/12/2025,9531CB23A0008,Consumer Financial Protection Bureau,5000000,0,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23A0008&modNumber=P00002&idvAgencyID=&idvPIID=GS00F252CA&contractType=IDV,"ABT ASSOCIATES, INC.",YOUTH FINANCIAL EDUCATION BPA
2/12/2025,9531CB25A0005,Consumer Financial Protection Bureau,7338122,0,2/14/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25A0005&modNumber=P00001&idvAgencyID=&idvPIID=GS02F129AA&contractType=IDV,"DIAMOND, VIRGINIA M","BLANKET PURCHASE AGREEMENT FOR ORGANIZATION DEVELOPMENT, FACILITATION, AND COACHING SUPPORT SERVICES"
2/12/2025,TFSACFPBPA17004,Consumer Financial Protection Bureau,49200,2460,2/14/2025,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=TFSACFPBPA17004&modNumber=7&idvAgencyID=&idvPIID=GS03F0182V&contractType=IDV,JTF BUSINESS SYSTEMS INC,COPIER BPA
2/12/2025,20343023F00042,Consumer Financial Protection Bureau,519725,4651,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343023F00042&modNumber=P00003&idvAgencyID=&idvPIID=03310319D0028&contractType=AWARD,RELX INC.,LEXISNEXIS DIGITAL LIBRARY SUBSCRIPTION
2/12/2025,9531CB20F0071,Consumer Financial Protection Bureau,833864,5405,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB20F0071&modNumber=P00005&idvAgencyID=&idvPIID=NNG15SC71B&contractType=AWARD,"FCN, INC.",TENABLE LICENSES AND SCANNER
2/12/2025,20343024F00057,Consumer Financial Protection Bureau,39000,5564,2/14/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024F00057&modNumber=P00001&idvAgencyID=&idvPIID=GS03F0096U&contractType=AWARD,GIGABITER LLC,IT DEVICE DESTRUCTION
2/12/2025,9531CB22C0026,Consumer Financial Protection Bureau,35800,6550,2/14/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22C0026&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,DOMESTIC AWARDEES (UNDISCLOSED),TESTIFYING EXPERT
2/12/2025,9531CB25P0015,Consumer Financial Protection Bureau,34500,6900,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25P0015&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,METROPOLITAN LIFE INSURANCE CO,PURCHASE ORDER FOR BUSINESS TRAVEL ACCIDENT INSURANCE
2/12/2025,9531CB24F0034,Consumer Financial Protection Bureau,55980,7775,2/14/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0034&modNumber=P00001&idvAgencyID=&idvPIID=9531CB22A0011&contractType=AWARD,JTF BUSINESS SYSTEMS INC,COPIER LEASE
2/12/2025,9531CB23C0007,Consumer Financial Protection Bureau,35750,10238,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23C0007&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,"HASTAK, MANOJ",TESTING EXPERT
2/12/2025,20343021F00048,Consumer Financial Protection Bureau,268145,10633,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343021F00048&modNumber=P00003&idvAgencyID=&idvPIID=NNG15SD68B&contractType=AWARD,"CARTRIDGE TECHNOLOGIES, LLC",FY2021 PURCHASE OF LARGE COPIER CONTRACT
2/12/2025,9531CB23F0051,Consumer Financial Protection Bureau,277679,11990,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23F0051&modNumber=P00001&idvAgencyID=&idvPIID=NNG15SC73B&contractType=AWARD,FOUR LLC,CRIBL - LOG ROUTING & VOLUME MANAGEMENT
2/12/2025,9531CB22C0015,Consumer Financial Protection Bureau,38375,12192,2/14/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22C0015&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,"NATIONAL CONSUMER LAW CENTER, INC.",TESTIFYING EXPERT
2/12/2025,9531CB25F0026,Consumer Financial Protection Bureau,67168,14473,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25F0026&modNumber=0&idvAgencyID=&idvPIID=NNG15SD74B&contractType=AWARD,SOFTWARE INFORMATION RESOURCE CORP.,SAFECONSOLE LICENSES
2/12/2025,9531CB22C0014,Consumer Financial Protection Bureau,29447,17528,2/14/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22C0014&modNumber=P00004&idvAgencyID=&idvPIID=&contractType=AWARD,"PLANNING, ARRANGEMENTS, LOGISTICS SPECIALISTS, LLC",PERSONAL ASSISTANT SERVICES CONTRACT
2/12/2025,20343021C00001,Consumer Financial Protection Bureau,80383,17662,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343021C00001&modNumber=P00007&idvAgencyID=&idvPIID=&contractType=AWARD,"COX SUBSCRIPTIONS, INC.",ACCESS TO WILEY PUBLICATION JOURNALS
2/12/2025,9531CB23C0009,Consumer Financial Protection Bureau,69800,18430,2/14/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23C0009&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,DOMESTIC AWARDEES (UNDISCLOSED),EXPERT FOR CFPB
2/12/2025,9531CB22C0001,Consumer Financial Protection Bureau,329983,21327,2/14/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22C0001&modNumber=P00010&idvAgencyID=&idvPIID=&contractType=AWARD,PRIME RESEARCH SOLUTIONS LLC,VIRTUAL (ONLINE) RESEARCH SUPPORT
2/12/2025,9531CB22C0010,Consumer Financial Protection Bureau,46800,21610,2/14/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22C0010&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,CE FORWARD INC,TESTIFYING EXPERT
2/12/2025,9531CB24C0006,Consumer Financial Protection Bureau,48700,27045,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24C0006&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,DOMESTIC AWARDEES (UNDISCLOSED),CFPB EXPERT
2/12/2025,9531CB23C0028,Consumer Financial Protection Bureau,86750,28478,2/14/2025,FUNDING ONLY ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23C0028&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,DOMESTIC AWARDEES (UNDISCLOSED),CFPB EXPERT
2/12/2025,20343024P00004,Consumer Financial Protection Bureau,35000,31690,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=2036&PIID=20343024P00004&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,WINSTON-SALEM INDUSTRIES FOR THE BLIND INC,FY2024 GENERAL OFFICE SUPPLIES
2/12/2025,9531CB24C0003,Consumer Financial Protection Bureau,54375,32625,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24C0003&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,ANDREAMM LLC,CFPB EXPERT
2/12/2025,9531CB22F0080,Consumer Financial Protection Bureau,329760,36080,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22F0080&modNumber=P00003&idvAgencyID=&idvPIID=9531CB22A0011&contractType=AWARD,JTF BUSINESS SYSTEMS INC,SMALL COPIER LEASE
2/12/2025,9531CB24F0041,Consumer Financial Protection Bureau,383566,36080,2/14/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0041&modNumber=P00001&idvAgencyID=&idvPIID=9531CB21D0008&contractType=AWARD,JOHN J. YIM & ASSOCIATES LLC,ATTORNEY SERVICES
2/12/2025,9531CB25F0005,Consumer Financial Protection Bureau,36705,36705,2/14/2025,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25F0005&modNumber=P00001&idvAgencyID=&idvPIID=9531CB25A0004&contractType=AWARD,"HENRICKSEN DC, LLC","FURNITURE, FIXTURE & EQUIPMENT - NEW CALL ISSUED TO REPLACE BPA 9531CB24F0039 TO ACKNOWLEDGE NOVATION OF GSA CONTRACT GS-28F-016CA FROM COFCO TO HENRICKSEN DC LLC"
2/12/2025,9531CB25F0017,Consumer Financial Protection Bureau,40000,40000,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25F0017&modNumber=0&idvAgencyID=&idvPIID=9531CB25A0006&contractType=AWARD,S J BASHEN INC.,EEO INVESTIGATIONS BPA CALL
2/12/2025,9531CB25P0007,Consumer Financial Protection Bureau,51502,51502,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25P0007&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,"CITIBANK, N.A.",2024 CRA & FAIR LENDING COLLOQUIUM
2/12/2025,9531CB22F0072,Consumer Financial Protection Bureau,480151,52327,2/14/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB22F0072&modNumber=P00004&idvAgencyID=&idvPIID=9531CB21D0004&contractType=AWARD,"JURISOLUTIONS, INC.",PARALEGAL CONTRACTOR SERVICES FOR THE OFFICE OF ENFORCEMENT
2/12/2025,9531CB24F0032,Consumer Financial Protection Bureau,361601,53349,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0032&modNumber=0&idvAgencyID=&idvPIID=9531CB21D0008&contractType=AWARD,JOHN J. YIM & ASSOCIATES LLC,LEGAL SUPPORT SERVICES - ATTORNEY SERVICES - LEGAL DOCUMENT REVIEW
2/12/2025,9531CB24F0036,Consumer Financial Protection Bureau,519905,54002,2/14/2025,Expired,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0036&modNumber=P00001&idvAgencyID=&idvPIID=9531CB24A0004&contractType=AWARD,TECHOP SOLUTIONS INTERNATIONAL INC,PRIVACY SUPPORT SERVICES BPA CALL #1
2/12/2025,9531CB24C0018,Consumer Financial Protection Bureau,65676,58596,2/14/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24C0018&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,SUMMIT CONSULTING LLC,CFPB EXPERT WITNESS
2/12/2025,9531CB21C0015,Consumer Financial Protection Bureau,360388,58671,2/14/2025,SUPPLEMENTAL AGREEMENT FOR WORK WITHIN SCOPE,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB21C0015&modNumber=P00002&idvAgencyID=&idvPIID=&contractType=AWARD,DOMESTIC AWARDEES (UNDISCLOSED),NEW EXPERT CONTRACT - PAYMENTS EXPERT
2/12/2025,9531CB23F0052,Consumer Financial Protection Bureau,340554,58973,2/14/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23F0052&modNumber=P00002&idvAgencyID=&idvPIID=9531CB22D0006&contractType=AWARD,"RUST CONSULTING, INC.",BREACH NOTIFICATION SERVICES FOR CFPB
2/12/2025,9531CB24C0020,Consumer Financial Protection Bureau,312000,61000,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24C0020&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,EQUIFAX INFORMATION SERVICES LLC,PERSONAL LOAN DATA
2/12/2025,9531CB24F0061,Consumer Financial Protection Bureau,84000,68553,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0061&modNumber=0&idvAgencyID=&idvPIID=9531CB21A0011&contractType=AWARD,"DIAMOND, VIRGINIA M",BPA CALL FOR ORGANIZATION DEVELOPMENT SERVICES FOR THE OFFICE OF TECHNOLOGY AND INNOVATION.
2/12/2025,9531CB24F0022,Consumer Financial Protection Bureau,77393,71588,2/14/2025,EXERCISE AN OPTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB24F0022&modNumber=P00002&idvAgencyID=&idvPIID=9531CB22A0012&contractType=AWARD,CROSSROADS MEDIATION SERVICES,"BPA CALL FOR EEO COUNSELING SERVICES STARTING FEBRUARY 24, 2024"
2/12/2025,9531CB25C0001,Consumer Financial Protection Bureau,606864,74939,2/14/2025,OTHER ADMINISTRATIVE ACTION,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25C0001&modNumber=P00001&idvAgencyID=&idvPIID=&contractType=AWARD,SERVICESOURCE INC,CONTRACT CLOSEOUT SUPPORT SERVICES
2/12/2025,9531CB23C0029,Consumer Financial Protection Bureau,90000,75150,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23C0029&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,DOMESTIC AWARDEES (UNDISCLOSED),CFPB EXPERT
2/12/2025,9531CB21C0011,Consumer Financial Protection Bureau,361500,79160,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB21C0011&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,DOMESTIC AWARDEES (UNDISCLOSED),SOCIAL PSYCHOLOGY AND SURVEY AND COPY TESTING EXPERT
2/12/2025,9531CB25C0002,Consumer Financial Protection Bureau,79800,79800,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB25C0002&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,DOMESTIC AWARDEES (UNDISCLOSED),EXPERT CONTRACT - RM - RJ
2/12/2025,9531CB23C0004,Consumer Financial Protection Bureau,90900,84006,2/14/2025,BASE AWARD,https://www.fpds.gov/ezsearch/jsp/viewLinkController.jsp?agencyID=955F&PIID=9531CB23C0004&modNumber=0&idvAgencyID=&idvPIID=&contractType=AWARD,DOMESTIC AWARDEES (UNDISCLOSED),TESTIFYING EXPERT
